Date,Open,Close,Open,Close
2000-05-01,76.28119659423828,71.5625,3.625,3.7291667461395264
2000-05-02,71.0,68.6875,3.6458332538604736,3.7291667461395264
2000-05-03,67.5,62.4375,4.0,3.5208332538604736
2000-05-04,64.0,63.0,3.5416667461395264,3.6875
2000-05-05,62.92179870605469,63.625,3.6666667461395264,3.6666667461395264
2000-05-08,63.3125,59.9375,3.6666667461395264,3.875
2000-05-09,60.875,55.0,3.9166667461395264,3.8333332538604736
2000-05-10,54.0,49.0,3.8333332538604736,3.8333332538604736
2000-05-11,49.75,50.0625,3.875,4.020833492279053
2000-05-12,51.875,51.8125,4.0625,4.25
2000-05-15,52.5625,55.0,4.458333492279053,4.4375
2000-05-16,57.0,57.0,4.479166507720947,4.333333492279053
2000-05-17,55.5625,57.625,4.25,4.145833492279053
2000-05-18,58.25,56.625,4.125,4.3125
2000-05-19,55.9375,52.375,4.333333492279053,4.229166507720947
2000-05-22,52.5625,52.0625,4.229166507720947,3.9583332538604736
2000-05-23,51.0,46.5,4.0,4.0
2000-05-24,46.0,48.0,4.041666507720947,3.9583332538604736
2000-05-25,47.0,44.125,4.0,3.9166667461395264
2000-05-26,44.8125,45.4375,3.9583332538604736,3.6666667461395264
2000-05-30,47.0,52.75,3.6666667461395264,3.625
2000-05-31,52.375,49.5625,3.6041667461395264,3.6041667461395264
2000-06-01,51.625,54.875,3.5833332538604736,3.5833332538604736
2000-06-02,59.125,61.5,3.625,3.5833332538604736
2000-06-05,59.625,58.6875,3.5833332538604736,3.7916667461395264
2000-06-06,58.9375,54.5625,3.7708332538604736,4.208333492279053
2000-06-07,55.625,57.375,4.25,4.229166507720947
2000-06-08,58.1875,58.25,4.125,4.229166507720947
2000-06-09,59.25,57.9375,4.208333492279053,4.229166507720947
2000-06-12,58.875,54.375,4.1875,4.645833492279053
2000-06-13,54.375,55.75,4.666666507720947,5.083333492279053
2000-06-14,56.25,53.125,5.083333492279053,4.520833492279053
2000-06-15,52.5625,54.0,4.666666507720947,4.541666507720947
2000-06-16,55.8125,54.875,4.583333492279053,4.75
2000-06-19,54.25,61.5,4.75,4.708333492279053
2000-06-20,62.5,63.4375,4.729166507720947,4.75
2000-06-21,61.6875,62.9375,4.729166507720947,4.708333492279053
2000-06-22,64.1875,61.625,4.708333492279053,4.75
2000-06-23,61.5,59.1875,4.75,4.854166507720947
2000-06-26,59.8125,63.0625,4.895833492279053,4.979166507720947
2000-06-27,62.8125,60.875,5.0,4.958333492279053
2000-06-28,61.5,61.875,4.9375,5.083333492279053
2000-06-29,62.25,57.625,5.083333492279053,5.270833492279053
2000-06-30,58.5625,58.5625,5.270833492279053,5.270833492279053
2000-07-03,58.125,58.3125,5.291666507720947,5.270833492279053
2000-07-05,56.25,50.0625,5.270833492279053,4.666666507720947
2000-07-06,51.5,51.0,4.666666507720947,4.333333492279053
2000-07-07,52.9375,53.75,4.25,4.625
2000-07-10,54.0625,52.875,4.666666507720947,4.520833492279053
2000-07-11,54.125,56.125,4.5,4.541666507720947
2000-07-12,57.25,60.0,4.583333492279053,4.791666507720947
2000-07-13,61.625,58.9375,4.8125,4.791666507720947
