Date,Open,Close,Open,Close
2000-05-01,38.875,43.8125,3.625,3.7291667461395264
2000-05-02,43.375,38.28125,3.6458332538604736,3.7291667461395264
2000-05-03,37.9375,38.6875,4.0,3.5208332538604736
2000-05-04,38.6875,40.21875,3.5416667461395264,3.6875
2000-05-05,39.03125,45.46875,3.6666667461395264,3.6666667461395264
2000-05-08,45.625,43.085899353027344,3.6666667461395264,3.875
2000-05-09,44.0,38.554649353027344,3.9166667461395264,3.8333332538604736
2000-05-10,37.53125,35.9375,3.8333332538604736,3.8333332538604736
2000-05-11,37.0,34.4375,3.875,4.020833492279053
2000-05-12,35.5,34.375,4.0625,4.25
2000-05-15,34.75,34.09375,4.458333492279053,4.4375
2000-05-16,34.75,33.6875,4.479166507720947,4.333333492279053
2000-05-17,33.59375,33.28125,4.25,4.145833492279053
2000-05-18,33.375,30.5,4.125,4.3125
2000-05-19,29.75,28.875,4.333333492279053,4.229166507720947
2000-05-22,28.625,27.07029914855957,4.229166507720947,3.9583332538604736
2000-05-23,27.5,25.0,4.0,4.0
2000-05-24,25.1875,24.5,4.041666507720947,3.9583332538604736
2000-05-25,25.125,23.5625,4.0,3.9166667461395264
2000-05-26,24.5,24.53125,3.9583332538604736,3.6666667461395264
2000-05-30,24.96875,28.5625,3.6666667461395264,3.625
2000-05-31,27.875,26.375,3.6041667461395264,3.6041667461395264
2000-06-01,27.46875,30.0625,3.5833332538604736,3.5833332538604736
2000-06-02,32.3125,32.75,3.625,3.5833332538604736
2000-06-05,32.5625,35.5625,3.5833332538604736,3.7916667461395264
2000-06-06,36.6875,38.46875,3.7708332538604736,4.208333492279053
2000-06-07,40.09375,39.03125,4.25,4.229166507720947
2000-06-08,39.78125,40.0625,4.125,4.229166507720947
2000-06-09,41.25,42.96875,4.208333492279053,4.229166507720947
2000-06-12,43.09375,40.15625,4.1875,4.645833492279053
2000-06-13,38.71875,40.625,4.666666507720947,5.083333492279053
2000-06-14,41.75,39.78125,5.083333492279053,4.520833492279053
2000-06-15,39.6875,39.875,4.666666507720947,4.541666507720947
2000-06-16,40.34375,43.1875,4.583333492279053,4.75
2000-06-19,42.96875,57.9375,4.75,4.708333492279053
2000-06-20,56.875,56.625,4.729166507720947,4.75
2000-06-21,56.5,56.34375,4.729166507720947,4.708333492279053
2000-06-22,56.554649353027344,47.0,4.708333492279053,4.75
2000-06-23,49.0,45.96875,4.75,4.854166507720947
2000-06-26,47.5,44.65625,4.895833492279053,4.979166507720947
2000-06-27,46.0,41.75,5.0,4.958333492279053
2000-06-28,41.5,47.0,4.9375,5.083333492279053
2000-06-29,46.25,42.375,5.083333492279053,5.270833492279053
2000-06-30,44.0,41.09375,5.270833492279053,5.270833492279053
2000-07-03,41.46875,42.875,5.291666507720947,5.270833492279053
2000-07-05,43.34375,47.53125,5.270833492279053,4.666666507720947
2000-07-06,47.09375,46.46875,4.666666507720947,4.333333492279053
2000-07-07,45.59375,48.45309829711914,4.25,4.625
2000-07-10,49.375,50.46875,4.666666507720947,4.520833492279053
2000-07-11,49.84375,53.0,4.5,4.541666507720947
2000-07-12,54.21875,51.8125,4.583333492279053,4.791666507720947
2000-07-13,52.84375,46.75,4.8125,4.791666507720947
2000-07-14,47.15625,45.5625,4.833333492279053,5.145833492279053
2000-07-17,47.46875,48.210899353027344,5.1875,5.458333492279053
2000-07-18,47.59375,47.367149353027344,5.479166507720947,5.520833492279053
2000-07-19,50.4375,46.6875,5.520833492279053,5.291666507720947
2000-07-20,48.375,49.375,5.25,5.291666507720947
2000-07-21,49.875,48.6875,5.291666507720947,5.145833492279053
2000-07-24,49.4375,47.46875,5.208333492279053,4.958333492279053
2000-07-25,47.25,44.875,4.916666507720947,4.8125
2000-07-26,44.3125,45.71875,4.833333492279053,4.875
2000-07-27,45.0,42.75,4.875,4.854166507720947
2000-07-28,43.0,39.4375,4.8125,4.770833492279053
2000-07-31,39.8125,37.90625,4.8125,5.104166507720947
2000-08-01,38.25,42.5,5.1875,5.0
2000-08-02,42.25,41.90625,5.020833492279053,4.895833492279053
2000-08-03,41.0,41.28125,4.854166507720947,4.541666507720947
2000-08-04,41.6875,40.0,4.583333492279053,4.791666507720947
2000-08-07,41.125,41.375,4.916666507720947,5.083333492279053
2000-08-08,41.75,40.5,5.125,5.166666507720947
