Date,Open,Close,Open,Close
2000-05-01,70.25,65.875,7.239999771118164,7.360000133514404
2000-05-02,66.0,62.75,7.28000020980835,7.239999771118164
2000-05-03,62.25,62.3125,7.28000020980835,7.28000020980835
2000-05-04,62.25,61.75,7.28000020980835,7.400000095367432
2000-05-05,62.0,60.5,7.440000057220459,7.400000095367432
2000-05-08,60.75,58.375,7.320000171661377,7.28000020980835
2000-05-09,58.625,55.4375,7.320000171661377,7.28000020980835
2000-05-10,54.875,53.0,7.199999809265137,7.199999809265137
2000-05-11,54.5,58.4375,7.239999771118164,7.239999771118164
2000-05-12,58.875,60.75,7.199999809265137,7.239999771118164
2000-05-15,61.0,63.125,7.320000171661377,7.480000019073486
2000-05-16,63.875,64.625,7.559999942779541,7.559999942779541
2000-05-17,65.9375,65.5,7.519999980926514,7.559999942779541
2000-05-18,65.5,64.75,7.559999942779541,8.0
2000-05-19,64.8125,60.5625,8.0,8.039999961853027
2000-05-22,60.5625,60.625,8.039999961853027,8.039999961853027
2000-05-23,61.9375,58.375,8.0,7.559999942779541
2000-05-24,58.6875,60.3125,7.480000019073486,8.039999961853027
2000-05-25,64.0,64.625,8.039999961853027,8.15999984741211
2000-05-26,65.25,64.625,8.199999809265137,8.15999984741211
2000-05-30,69.5,68.75,8.119999885559082,8.199999809265137
2000-05-31,70.0,69.9375,8.15999984741211,8.0
2000-06-01,72.0,73.5,7.599999904632568,8.119999885559082
2000-06-02,80.5625,79.25,8.199999809265137,8.079999923706055
2000-06-05,78.5,81.1875,8.039999961853027,7.599999904632568
2000-06-06,78.5,77.0625,7.559999942779541,7.519999980926514
2000-06-07,77.0625,76.75,7.400000095367432,7.519999980926514
2000-06-08,79.0,80.75,7.440000057220459,7.559999942779541
2000-06-09,82.0,80.0,8.0,8.079999923706055
2000-06-12,81.0,79.5,8.15999984741211,8.0
2000-06-13,78.5625,82.5,7.599999904632568,7.320000171661377
2000-06-14,83.5,80.375,7.320000171661377,7.360000133514404
2000-06-15,79.5,78.0,7.400000095367432,7.28000020980835
2000-06-16,78.0,77.375,7.360000133514404,7.400000095367432
2000-06-19,77.375,81.5,7.480000019073486,7.480000019073486
2000-06-20,81.0,89.875,7.400000095367432,7.320000171661377
2000-06-21,88.5,90.75,7.28000020980835,7.159999847412109
2000-06-22,93.0,86.875,7.119999885559082,6.559999942779541
2000-06-23,85.75,88.5,7.0,6.360000133514404
2000-06-26,89.5625,89.1875,6.440000057220459,6.440000057220459
2000-06-27,89.875,90.0,6.440000057220459,6.480000019073486
2000-06-28,91.75,87.5625,6.559999942779541,7.0
2000-06-29,87.9375,90.8125,7.0,7.28000020980835
2000-06-30,90.8125,88.0625,7.239999771118164,7.090000152587891
2000-07-03,91.0,90.25,7.079999923706055,7.119999885559082
2000-07-05,87.3125,83.75,7.079999923706055,7.0
2000-07-06,83.5,86.5,7.0,7.119999885559082
2000-07-07,86.125,89.5,7.039999961853027,7.0
2000-07-10,89.8125,91.0,7.039999961853027,7.079999923706055
2000-07-11,91.25,91.0,7.079999923706055,7.119999885559082
2000-07-12,93.25,94.0,7.039999961853027,7.119999885559082
2000-07-13,95.0,92.0,7.079999923706055,7.199999809265137
2000-07-14,94.0,96.5625,7.119999885559082,7.360000133514404
2000-07-17,97.0,95.125,7.28000020980835,7.079999923706055
2000-07-18,94.375,93.0,7.159999847412109,7.079999923706055
2000-07-19,92.5,88.25,7.159999847412109,7.320000171661377
2000-07-20,88.25,88.125,7.320000171661377,7.519999980926514
2000-07-21,83.375,82.5,7.519999980926514,7.400000095367432
2000-07-24,84.1875,85.0,7.320000171661377,7.239999771118164
2000-07-25,86.125,86.75,7.239999771118164,7.239999771118164
2000-07-26,84.0,82.5,7.199999809265137,7.159999847412109
2000-07-27,82.0625,76.75,7.159999847412109,7.199999809265137
2000-07-28,77.5625,78.9375,7.239999771118164,7.0
2000-07-31,81.375,81.5,6.599999904632568,7.159999847412109
2000-08-01,81.5,79.0625,7.159999847412109,7.360000133514404
2000-08-02,79.0,80.3125,7.360000133514404,7.360000133514404
2000-08-03,77.5625,77.5625,7.320000171661377,7.239999771118164
2000-08-04,79.5,73.125,7.320000171661377,7.320000171661377
2000-08-07,74.75,76.125,7.360000133514404,7.28000020980835
2000-08-08,76.25,76.875,7.199999809265137,6.599999904632568
2000-08-09,79.625,81.75,6.599999904632568,7.0
2000-08-10,79.75,75.0,7.0,6.599999904632568
2000-08-11,76.5,75.625,6.599999904632568,7.0
2000-08-14,78.0,80.5,7.079999923706055,7.039999961853027
2000-08-15,81.9375,86.5,7.0,6.599999904632568
2000-08-16,87.5,87.25,6.599999904632568,6.599999904632568
2000-08-17,87.0,89.875,7.0,6.559999942779541
2000-08-18,90.1875,89.125,6.559999942779541,6.559999942779541
2000-08-21,89.1875,88.5,6.599999904632568,6.559999942779541
2000-08-22,88.8125,88.0,6.559999942779541,6.559999942779541
2000-08-23,88.1875,90.75,6.559999942779541,7.0
2000-08-24,91.4375,92.5625,7.079999923706055,7.079999923706055
2000-08-25,91.75,89.0,7.079999923706055,7.079999923706055
2000-08-28,89.875,89.3125,7.159999847412109,7.079999923706055
2000-08-29,89.125,87.25,7.119999885559082,7.119999885559082
2000-08-30,87.25,83.6875,7.199999809265137,7.079999923706055
2000-08-31,82.9375,81.5,7.0,6.519999980926514
2000-09-01,82.75,78.3125,6.480000019073486,6.480000019073486
2000-09-05,77.875,78.5,6.480000019073486,6.360000133514404
2000-09-06,71.25,70.0,6.320000171661377,7.239999771118164
2000-09-07,70.9375,73.5,7.239999771118164,7.0
2000-09-08,71.5,69.0,7.079999923706055,7.039999961853027
2000-09-11,68.0625,64.875,7.079999923706055,6.519999980926514
2000-09-12,64.0,63.3125,6.519999980926514,6.400000095367432
2000-09-13,62.3125,66.4375,6.480000019073486,7.0
2000-09-14,67.8125,63.0,7.079999923706055,7.159999847412109
2000-09-15,61.0,59.25,7.079999923706055,7.079999923706055
2000-09-18,61.3125,58.5,7.039999961853027,7.0
2000-09-19,60.25,65.6875,7.0,7.0
2000-09-20,65.3125,66.4375,7.039999961853027,7.039999961853027
2000-09-21,65.5,55.125,7.0,7.199999809265137
2000-09-22,53.0,52.75,7.119999885559082,7.119999885559082
2000-09-25,53.0,46.75,7.079999923706055,7.039999961853027
2000-09-26,47.5625,49.625,7.079999923706055,7.039999961853027
2000-09-27,51.25,51.625,7.0,7.0
2000-09-28,50.6875,49.5,7.0,7.039999961853027
2000-09-29,48.25,46.0,7.079999923706055,6.559999942779541
2000-10-02,45.5,42.375,6.559999942779541,6.480000019073486
2000-10-03,44.0,43.0625,6.480000019073486,6.360000133514404
2000-10-04,44.4375,46.9375,6.400000095367432,6.360000133514404
2000-10-05,45.25,41.0,6.360000133514404,6.239999771118164
2000-10-06,41.375,40.8125,6.28000020980835,6.239999771118164
2000-10-09,41.0625,39.75,6.199999809265137,6.320000171661377
2000-10-10,38.0625,36.875,6.239999771118164,6.239999771118164
